DATAFLOW,REF_AREA:Geographic area,Country Name,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MOZ: Mozambique,Mozambique,CME_MRY0T4: Under-five mortality rate,M: Male,2020,74.97966931,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,50.81831771,114.2731214,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MOZ: Mozambique,Mozambique,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,80.35840867,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,62.84306574,105.9712323,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MOZ: Mozambique,Mozambique,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,77.98722552,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,59.12343243,106.4692471,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MOZ: Mozambique,Mozambique,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,75.61665857,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,55.17085352,106.584558,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MOZ: Mozambique,Mozambique,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,72.87933024,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,51.20815288,106.5354467,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MOZ: Mozambique,Mozambique,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,70.55193707,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,47.81061111,107.0786164,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,F: Female,2016,45.61159924,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,34.06486586,58.42539414,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,F: Female,2017,43.8748967,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,31.77951372,57.69462826,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,F: Female,2018,42.29495082,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.59490393,57.53761851,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,F: Female,2019,40.74669259,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,27.52778967,57.28945324,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,F: Female,2020,39.38733369,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,25.69086845,57.08557042,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,M: Male,2016,54.75762266,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,41.04889566,70.05040407,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,M: Male,2017,52.88576181,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,38.39057583,69.57901854,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,M: Male,2018,51.08124346,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,35.94501812,69.41872839,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,M: Male,2019,49.49248447,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,33.5100237,69.52569731,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,M: Male,2020,47.75554398,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,31.25776452,69.69002674,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,50.32404202,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,37.66723294,64.33211766,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,48.51401334,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,35.17539591,63.75875693,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,46.75086492,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,32.91658114,63.51064805,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,45.17965233,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,30.65258413,63.54329793,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,Myanmar,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,43.65279497,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,28.54941501,63.52514731,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,F: Female,2016,42.12546997,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,26.94351552,70.22287013,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,F: Female,2017,40.69559011,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,25.04326173,70.92132365,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,F: Female,2018,39.89302937,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.6071308,72.31875022,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,F: Female,2019,37.98216272,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,21.65092591,71.33195647,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,F: Female,2020,36.22878844,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,20.03526398,70.24717082,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,M: Male,2016,50.30176524,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,32.16068729,83.69551241,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,M: Male,2017,48.67831299,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,30.15643317,84.96873841,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,M: Male,2018,47.68190155,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,28.3958452,86.81188034,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,M: Male,2019,45.66165805,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,26.30081539,85.76338376,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,M: Male,2020,43.8898954,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,24.3876366,85.42141565,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,46.32689421,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.60583201,77.13939886,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,44.85898323,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,27.64663268,78.06072819,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,43.89992775,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,26.06244718,79.32034688,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,41.85182203,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,24.07013775,79.06468218,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,Namibia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,40.16112771,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,22.22990397,78.15716457,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,F: Female,2016,28.83540455,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.1518352,47.45414401,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,F: Female,2017,28.00629213,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,16.0554412,47.3105375,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,F: Female,2018,27.10613668,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.07393283,47.22256027,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,F: Female,2019,26.26724355,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.10914826,46.99719494,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,F: Female,2020,25.49934951,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.23958059,46.90028782,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,M: Male,2016,35.44392239,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,21.03040861,57.86909953,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,M: Male,2017,34.53414096,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,19.70182485,58.19571874,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,M: Male,2018,33.41486328,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,18.51297994,58.32804101,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,M: Male,2019,32.3856471,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.40121021,58.3303838,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,M: Male,2020,31.38697193,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,16.3094177,58.11888022,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,32.25049467,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,19.13722012,52.73974725,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,31.30790289,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.9890458,52.92267167,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,30.3838066,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,16.8107531,52.84762002,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,29.45430978,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.82409248,52.62787342,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,Nauru,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,28.49088506,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.84673703,52.68635445,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,F: Female,2016,31.2736526,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,27.06392424,36.25611703,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,F: Female,2017,29.69685991,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,25.29314927,34.97869492,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,F: Female,2018,28.25757086,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.6680582,33.89609141,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,F: Female,2019,27.0204478,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,22.16486085,33.17757618,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,F: Female,2020,25.94430218,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,20.66765472,32.7418959,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,M: Male,2016,36.07388864,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,31.30681811,41.65009802,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,M: Male,2017,34.33992275,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.37839352,40.3345981,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,M: Male,2018,32.89410722,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,27.65383408,39.3982519,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,M: Male,2019,31.50900802,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,25.93915858,38.7521065,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,M: Male,2020,30.27794777,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,24.18676087,38.22093604,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,33.72897007,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.3072843,38.95332465,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,32.09829077,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,27.48268755,37.65267405,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,30.64425408,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,25.756007,36.59036276,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,29.31825281,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,24.10480579,35.96005754,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,Nepal,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,28.15919763,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,22.53719614,35.43681143,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,F: Female,2016,3.639574269,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.522510989,3.757432643,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,F: Female,2017,3.647837213,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.530895453,3.771066558,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,F: Female,2018,3.673369515,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.548390422,3.803100162,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,F: Female,2019,3.711408339,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.569500483,3.861810083,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,F: Female,2020,3.753162534,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.572656276,3.947564562,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,M: Male,2016,4.414737169,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.280036989,4.549002959,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,M: Male,2017,4.426842603,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.291639607,4.560991329,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,M: Male,2018,4.459053479,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.317491812,4.603441499,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,M: Male,2019,4.501953992,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.338662945,4.669658143,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,M: Male,2020,4.550420679,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.341985959,4.771904432,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,4.03692598,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.933152102,4.139456601,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,4.046859365,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.943840958,4.151976988,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,4.07485291,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.964287414,4.188465515,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,4.116280645,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.984862145,4.253741709,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,Netherlands,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,4.160180992,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.986792894,4.351096619,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NZL: New Zealand,New Zealand,CME_MRY0T4: Under-five mortality rate,F: Female,2016,4.839792502,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.519696801,5.173980723,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NZL: New Zealand,New Zealand,CME_MRY0T4: Under-five mortality rate,F: Female,2017,4.694509362,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.294294675,5.107646876,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NZL: New Zealand,New Zealand,CME_MRY0T4: Under-five mortality rate,F: Female,2018,4.55024942,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.053975162,5.067110322,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NZL: New Zealand,New Zealand,CME_MRY0T4: Under-five mortality rate,F: Female,2019,4.408624661,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.794679768,5.051940361,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NZL: New Zealand,New Zealand,CME_MRY0T4: Under-five mortality rate,F: Female,2020,4.267833152,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.54820383,5.071444837,,,,UN_IGME,,,,,,_T: Total
